일시,temperature,percipitation,wind_degree,wind_speed,air_pressure,sea_level_pressure,humidity,solar_radiation,solar_intensity
2019-12-01 00:00:00,6.946666666666668,NaN,0.0,0.0,1019.6933333333334,1026.793333333333,53.473333333333336,NaN,NaN
2019-12-01 00:15:00,6.686666666666665,0.0,0.0,0.0,1019.6866666666668,1026.7866666666664,54.553333333333335,0.0,0.0
2019-12-01 00:30:00,6.599999999999998,0.0,0.0,0.0,1019.5066666666665,1026.606666666667,54.65333333333333,0.0,0.0
2019-12-01 00:45:00,6.71333333333333,0.0,0.0,0.0,1019.4199999999998,1026.52,54.44666666666667,0.0,0.0
2019-12-01 01:00:00,6.753333333333332,0.0,18.853333333333335,0.0,1019.4799999999999,1026.5800000000002,53.93333333333333,0.0,0.0
2019-12-01 01:15:00,6.746666666666665,0.0,37.14,0.0,1019.3999999999997,1026.5,53.646666666666654,0.0,0.0
2019-12-01 01:30:00,6.606666666666666,0.0,0.0,0.0,1019.32,1026.4199999999996,53.96666666666665,0.0,0.0
2019-12-01 01:45:00,6.679999999999999,0.0,0.0,0.0,1019.2000000000003,1026.2999999999997,54.04,0.0,0.0
2019-12-01 02:00:00,6.753333333333331,0.0,0.0,0.0,1019.1533333333334,1026.2533333333336,54.2,0.0,0.0
2019-12-01 02:15:00,6.753333333333332,0.0,0.0,0.0,1019.1000000000003,1026.2000000000003,54.32666666666668,0.0,0.0
2019-12-01 02:30:00,6.599999999999998,0.0,0.0,0.0,1019.1400000000004,1026.2399999999998,54.35333333333334,0.0,0.0
2019-12-01 02:45:00,6.526666666666667,0.0,158.23333333333332,0.42,1019.1866666666668,1026.2866666666664,54.766666666666666,0.0,0.0
2019-12-01 03:00:00,6.453333333333335,0.0,250.61333333333332,0.5066666666666666,1019.0866666666668,1026.186666666667,55.326666666666675,0.0,0.0
2019-12-01 03:15:00,6.453333333333334,0.0,108.64,0.12666666666666665,1018.8066666666668,1025.9066666666663,55.0,0.0,0.0
2019-12-01 03:30:00,6.406666666666667,0.0,52.553333333333335,0.03333333333333333,1018.7999999999997,1025.8999999999999,55.326666666666675,0.0,0.0
2019-12-01 03:45:00,6.34,0.0,0.0,0.0,1018.7066666666668,1025.8066666666666,56.393333333333324,0.0,0.0
2019-12-01 04:00:00,6.213333333333332,0.0,0.0,0.0,1018.6066666666669,1025.706666666667,55.9,0.0,0.0
2019-12-01 04:15:00,6.126666666666665,0.0,0.0,0.0,1018.5666666666668,1025.666666666667,56.50000000000001,0.0,0.0
2019-12-01 04:30:00,6.026666666666667,0.0,143.79333333333332,0.42000000000000004,1018.4733333333332,1025.5733333333335,57.27333333333334,0.0,0.0
2019-12-01 04:45:00,6.0,0.0,185.60666666666668,0.6066666666666668,1018.4733333333332,1025.5733333333335,57.75333333333333,0.0,0.0
2019-12-01 05:00:00,6.0,0.0,189.98000000000002,0.3133333333333333,1018.3999999999997,1025.5,57.77333333333332,0.0,0.0
2019-12-01 05:15:00,6.0,0.0,157.38000000000002,0.42000000000000004,1018.4266666666665,1025.5266666666669,59.02666666666667,0.0,0.0
2019-12-01 05:30:00,6.0,0.0,158.47333333333336,0.5066666666666667,1018.313333333333,1025.4133333333332,59.52,0.0,0.0
2019-12-01 05:45:00,5.993333333333334,0.0,130.58,0.5133333333333333,1018.2533333333337,1025.353333333333,61.019999999999996,0.0,0.0
